log_delta,log_theta,log_alpha,log_beta,log_theta_beta_ratio,log_alpha_theta_ratio,log_alpha_beta_ratio,timestamp
1.5994698460648429,1.2017181389912768,0.8717755352025878,0.6921022888387887,0.5096158501524881,-0.329942603788689,0.17967324636379914,1736639631.04
1.4783579670386442,1.0654685673471351,0.9651805665937838,0.4570408442361449,0.6084277231109904,-0.10028800075335138,0.5081397223576389,1736639632.04
1.3585897436588412,1.213730118289125,1.1323373221833501,0.44740179414001685,0.7663283241491081,-0.08139279610577488,0.6849355280433332,1736639633.04
1.4554752228420194,1.1693457240017118,0.7892050756364354,0.4262242727844778,0.7431214512172339,-0.38014064836527645,0.3629808028519576,1736639634.04
1.6731268245605708,1.1113951180597397,0.5317418646382277,0.3802442162051541,0.7311509018545854,-0.579653253421512,0.1514976484330736,1736639635.04
1.873428795517755,1.3037334272105976,1.0196830896842934,0.6904627628100741,0.6132706644005235,-0.2840503375263041,0.3292203268742194,1736639636.04
1.9463576620938137,1.2047265968101235,0.9518521148836213,0.44863139486348075,0.7560952019466427,-0.2528744819265021,0.5032207200201405,1736639637.039
1.7251891036209688,1.2514293467987943,0.6829801192470674,0.22632179989368484,1.0251075469051094,-0.568449227551727,0.4566583193533825,1736639638.039
1.8378961598829278,0.9211509952825032,0.8801323139938818,0.32633182796369103,0.5948191673188121,-0.04101868128862139,0.5538004860301907,1736639639.039
1.5318311502567779,1.1499894703892126,0.9425183113442316,0.44376786105308136,0.7062216093361312,-0.20747115904498098,0.49875045029115017,1736639640.039
1.4317344873601319,1.2193363173616372,0.996270949067842,0.3250538405800228,0.8942824767816143,-0.2230653682937952,0.6712171084878191,1736639641.039
1.8932756218452529,1.185690746560677,0.6551068627251688,0.2793293202086424,0.9063614263520345,-0.5305838838355081,0.3757775425165265,1736639642.039
1.477618242447404,1.175825472204362,0.9393437587344127,0.44800126805324153,0.7278242041511204,-0.2364817134699492,0.4913424906811712,1736639643.039
1.6627615787192291,1.28373340139713,0.8125407593052557,0.3572466393797738,0.9264867620173562,-0.4711926420918744,0.45529411992548185,1736639644.039
1.9991303232303896,1.4444126270164512,1.0934723608543064,0.648297784996893,0.7961148420195584,-0.35094026616214474,0.4451745758574136,1736639645.039
2.091456508764731,1.4763780501368193,1.0429557220757961,0.7134007756767218,0.7629772744600974,-0.43342232806102315,0.3295549463990743,1736639646.039
1.8577097784440473,1.3371731453100493,1.0832876201355923,0.7713535847194988,0.5658195605905504,-0.253885525174457,0.3119340354160934,1736639647.039
1.3958864283571508,1.22304431266059,0.7936311596046937,0.3131112106011193,0.9099331020594706,-0.4294131530558964,0.4805199490035743,1736639648.039
1.9533614927335228,1.3708623183246955,0.9634185423838386,0.3395201064323138,1.0313422118923816,-0.4074437759408569,0.6238984359515248,1736639649.039
1.5648125150544323,1.1498858641973606,0.9303790055718989,0.3963373362042628,0.7535485279930978,-0.2195068586254618,0.5340416693676361,1736639650.039
1.4996652449342904,1.44547995861413,0.9137995539286498,0.44533957844217037,1.0001403801719597,-0.5316804046854804,0.4684599754864794,1736639651.039
1.420650772400425,0.8033628470183118,0.6139533889343176,0.15986007631119084,0.643502770707121,-0.18940945808399423,0.4540933126231268,1736639652.039
1.9869202255410565,1.4240277299014696,1.011610175191163,0.39433170361767883,1.0296960262837906,-0.4124175547103065,0.6172784715734843,1736639653.039
1.6818045956430394,1.045409697380354,0.7271462187766359,0.3543851137896481,0.6910245835907057,-0.318263478603718,0.3727611049869877,1736639654.039
1.4900715978744838,1.196368691719348,0.8149673216743117,0.5735570171076513,0.6228116746116967,-0.38140137004503616,0.24141030456666054,1736639655.039
1.7104355536314362,1.3763845330221718,0.9843273585964741,0.6085197078215718,0.7678648252006,-0.39205717442569776,0.3758076507749022,1736639656.039
2.0514121059278563,1.6598361516554028,1.3643889340629627,0.8956366369882214,0.7641995146671813,-0.2954472175924401,0.4687522970747413,1736639657.039
1.7553983091738643,1.475784378571214,1.0940228421457217,0.588779840131114,0.8870045384401,-0.3817615364254925,0.5052430020146076,1736639658.039
1.458726638055885,1.1310183301448509,1.1301050390088272,0.42216961044717866,0.7088487196976723,-0.000913291136023821,0.7079354285616485,1736639659.039
1.7844014109960742,1.204157088997574,0.9271670164028788,0.7142589126353198,0.4898981763622542,-0.2769900725946952,0.21290810376755903,1736639660.039
1.9672478810121488,1.2728571060591904,1.09707028007848,0.6753423801134881,0.5975147259457023,-0.1757868259807105,0.4217278999649919,1736639661.039
1.8466592695691033,1.336977104754706,1.2832779792916573,0.6660347218122322,0.670942382942474,-0.053699125463048905,0.6172432574794251,1736639662.039
2.095303442374085,1.3468219612161305,1.0794582398076626,0.6897843514908134,0.657037609725317,-0.26736372140846765,0.38967388831684935,1736639663.039
1.8643034704503507,1.1814368087184055,1.094700770406411,0.5868366368681517,0.5946001718502537,-0.0867360383119946,0.5078641335382591,1736639664.039
1.6012183314349733,1.171196886299568,0.942007389636303,0.46693548342825514,0.7042614028713128,-0.22918949666326496,0.47507190620804784,1736639665.039
2.001989842660004,1.41640406082623,1.084078659945201,0.6404540926230848,0.7759499682031451,-0.33232540088102897,0.4436245673221162,1736639666.039
1.8144209657686265,1.540156191193691,1.0957638999454666,0.57222827655849,0.9679279146352011,-0.44439229124822444,0.5235356233869767,1736639667.039
1.8228476784126648,1.6141456664549267,1.3877841530738946,0.7832281568937419,0.8309175095611847,-0.22636151338103214,0.6045559961801525,1736639668.039
1.8230160561688815,1.45888473429073,1.099368333053887,0.5758357567591142,0.8830489775316158,-0.3595164012368431,0.5235325762947728,1736639669.039
1.4351714602367156,1.2709180099086517,1.3195462535101765,0.6024747284353085,0.6684432814733433,0.04862824360152484,0.717071525074868,1736639670.039
1.580262893385514,1.7103364589303507,1.3439360465243149,0.6106276802253083,1.0997087787050424,-0.3664004124060359,0.7333083662990064,1736639671.038
1.9120850209141231,1.3284451823359793,1.0654808864607659,0.6927949302460109,0.6356502520899685,-0.2629642958752133,0.3726859562147551,1736639672.038
1.481965289601543,0.9092889287819188,0.4311950582823455,0.17791247962893003,0.7313764491529888,-0.4780938704995733,0.2532825786534154,1736639673.038
1.404636638994043,0.9133770222204687,0.7429957895431533,0.15933361009666228,0.7540434121238064,-0.17038123267731545,0.583662179446491,1736639674.038
1.3704953924834213,0.969266734472095,0.8737495238077456,0.2588900712191152,0.7103766632529798,-0.09551721066434934,0.6148594525886304,1736639675.038
1.7142811244392187,1.4237334456774806,0.7754900493234962,0.4381447397798159,0.9855887058976646,-0.6482433963539843,0.33734530954368036,1736639676.038
1.6507936130544674,1.1879950145294096,0.6657683823209259,0.4080957419570157,0.7798992725723938,-0.5222266322084835,0.2576726403639102,1736639677.038
1.6953377101507314,1.1718659349680036,0.6969015812532803,0.33893813705069725,0.8329277979173064,-0.47496435371472334,0.3579634442025831,1736639678.038
1.243265226019717,1.2193606678618791,0.9169514997302554,0.25381909560276866,0.9655415722591105,-0.3024091681316238,0.6631324041274866,1736639679.038
1.7429710915071501,1.0577991018175243,0.8935934546269336,0.29419000160959813,0.7636091002079263,-0.16420564719059078,0.5994034530173354,1736639680.038
1.6686629057873723,1.1316559051578767,0.8855428344851565,0.24286993558947054,0.8887859695684062,-0.2461130706727202,0.6426728988956859,1736639681.038
1.6997532682622325,0.8978125692704055,0.5529014685669364,0.3877714670579001,0.5100411022125054,-0.34491110070346914,0.16513000150903637,1736639682.038
1.3520900800604798,0.6614172265298613,0.5864809163769297,0.40065851650125084,0.2607587100286105,-0.07493631015293169,0.1858223998756789,1736639683.038
1.8089836837349325,1.1907591345395088,0.8035279083679246,0.43102154889600564,0.759737585643503,-0.38723122617158406,0.372506359471919,1736639684.038
2.093185925619233,1.6461656768519144,1.29103998460176,1.001223072807272,0.6449426040446427,-0.3551256922501545,0.28981691179448804,1736639685.038
1.7540516853270718,1.3265053887527891,1.0462498126746005,0.5198444145720192,0.8066609741807699,-0.28025557607818874,0.5264053981025811,1736639686.038
1.6048098070622137,1.5333524112859236,1.0431004081532358,0.6961267348792061,0.8372256764067175,-0.49025200313268785,0.3469736732740297,1736639687.038
1.774005413014708,0.9292765533349866,0.9323236435777773,0.5065405180485123,0.42273603528647435,0.003047090242790739,0.42578312552926506,1736639688.038
1.6463483308121873,1.2470424771426412,0.9385901794864673,0.4073669239896144,0.8396755531530267,-0.30845229765617377,0.5312232554968529,1736639689.038
1.9665883147668346,1.095360676723291,0.7638288697011723,0.4043813109831725,0.6909793657401185,-0.3315318070221187,0.35944755871799977,1736639690.038
1.5646088479114701,1.3051076736299145,1.2395115837441957,0.7371534714944057,0.5679542021355088,-0.06559608988571891,0.5023581122497899,1736639691.038
1.9461899817321169,1.4739747335806797,1.120392153558917,0.5382051546210493,0.9357695789596303,-0.3535825800217628,0.5821869989378675,1736639692.038
1.8726845696243528,1.2581560060572439,0.9559276910461548,0.44965566222931475,0.8085003438279291,-0.30222831501108904,0.5062720288168401,1736639693.038
1.196193576777061,0.8577865563413977,0.6800587408248252,0.18075398784885385,0.6770325684925438,-0.17772781551657235,0.4993047529759714,1736639694.038
1.3876602407236973,0.8236490822061857,0.5432487302244796,0.3058886032498167,0.517760478956369,-0.28040035198170604,0.23736012697466297,1736639695.038
1.4577275334093172,0.9180138134189632,0.7516861241079912,0.17204732529130237,0.7459664881276608,-0.16632768931097205,0.5796387988166888,1736639696.038
1.6025826514926802,1.101493368381813,0.6979261534388386,0.3373969138910424,0.7640964544907708,-0.4035672149429746,0.3605292395477962,1736639697.038
1.5219260679584696,1.3923138929592112,0.8325073744993784,0.34704340021751345,1.0452704927416978,-0.5598065184598329,0.485463974281865,1736639698.038
1.1773327553068582,0.8670133022667831,0.5878468163009227,0.18419712026388207,0.682816182002901,-0.27916648596586024,0.4036496960370407,1736639699.038
1.7370143003600116,1.362374428447341,1.171355436513007,0.5638298068166614,0.7985446216306795,-0.19101899193433394,0.6075256296963456,1736639700.038
1.5838825790803603,1.1856296452257076,0.7677150703487445,0.371309163205434,0.8143204820202736,-0.4179145748769631,0.3964059071433105,1736639701.038
1.7088914018415893,1.37825195815857,0.9411596875700753,0.4331129697780088,0.9451389883805612,-0.43709227058849476,0.5080467177920664,1736639702.037
1.582101663117952,1.2071671156451005,0.7120004990367816,0.38055801412724904,0.8266091015178514,-0.49516661660831873,0.3314424849095327,1736639703.037
1.012915218566728,1.0570083215583443,0.6383395612494733,0.2666981785778132,0.7903101429805311,-0.41866876030887107,0.3716413826716601,1736639704.037
1.5060300408700675,1.072160370623314,0.8799544663201445,0.5218705528131266,0.5502898178101875,-0.19220590430316964,0.35808391350701785,1736639705.037
1.9305404864210938,1.1715008871173629,0.8030473837735014,0.4368126687798378,0.7346882183375252,-0.36845350334386157,0.36623471499366356,1736639706.037
2.1918328027247727,1.656238672334081,1.3502397314934413,1.0113888188314508,0.6448498535026299,-0.30599894084063956,0.3388509126619904,1736639707.037
1.5734995702018688,1.289030878471545,1.1619170643576773,0.7755639420604808,0.5134669364110641,-0.12711381411386768,0.3863531222971963,1736639708.037
1.7970371091022914,1.5336543688135962,1.229611486136503,0.5575401486995188,0.9761142201140773,-0.304042882677093,0.6720713374369842,1736639709.037
1.811385942802466,1.128889934599368,0.9918215166345387,0.4631604449855419,0.6657294896138262,-0.13706841796482933,0.5286610716489968,1736639710.037
1.791497181283824,1.2047818341633805,0.8916311902092409,0.3111465585201102,0.8936352756432703,-0.31315064395413955,0.5804846316891307,1736639711.037
1.3495759895914907,1.007910455697365,0.6246651950743611,0.297193386618977,0.7107170690783882,-0.383245260623004,0.32747180845538415,1736639712.037
1.3734300844473846,1.084721100180034,0.6345952607531765,0.17350868819828216,0.9112124119817521,-0.4501258394268576,0.46108657255489444,1736639713.037
1.682120151670912,1.4086976783069978,1.064063236513824,0.6015528502402362,0.8071448280667617,-0.3446344417931739,0.46251038627358787,1736639714.037
2.053663129090394,1.5601020939471937,1.2981630428553075,0.8167701718435999,0.7433319221035938,-0.26193905109188637,0.48139287101170747,1736639715.037
1.8091237361485266,1.4389450048732682,1.1582120588551619,0.8237269601478022,0.615218044725466,-0.28073294601810644,0.33448509870735954,1736639716.037
1.9992838188647168,1.5177489467000038,1.272943950838459,0.9293938081379978,0.5883551385620059,-0.24480499586154478,0.34355014270046114,1736639717.037
1.7220238676844155,1.6076529141556437,1.070954256200107,0.8455595881268515,0.7620933260287923,-0.5366986579555367,0.22539466807325548,1736639718.037
1.5516505401281009,1.1768671550587229,0.8716835161420521,0.38139425093117907,0.7954729041275437,-0.3051836389166707,0.490289265210873,1736639719.037
1.5975343705848555,0.9418579837702866,0.6298847251932165,0.35064572638376,0.5912122573865266,-0.3119732585770702,0.2792389988094564,1736639720.037
1.541296954883468,0.982848435731633,0.38693972332628623,0.3743058999317045,0.6085425357999286,-0.5959087124053468,0.01263382339458174,1736639721.037
1.3742782591087839,1.1623430363591702,0.5725703596148541,0.1924339833974247,0.9699090529617455,-0.589772676744316,0.3801363762174294,1736639722.037
1.5417517337507882,0.8856443893900016,0.691294965127218,0.15989678145695957,0.725747607933042,-0.19434942426278362,0.5313981836702585,1736639723.037
1.2135761736493054,0.7424401647731677,0.42498778200775345,0.08875612777219563,0.6536840370009721,-0.31745238276541426,0.3362316542355578,1736639724.037
1.246999786995012,0.74143057849339,0.5988308097757201,0.20834943045650667,0.5330811480368833,-0.14259976871766983,0.3904813793192135,1736639725.037
1.8148024406125514,1.3576625835515634,0.842772713055196,0.6099141864088582,0.7477483971427052,-0.5148898704963676,0.23285852664633772,1736639726.037
2.0549499777940246,1.5859416088689808,1.2790008993639683,0.8835037613541097,0.7024378475148711,-0.30694070950501245,0.39549713800985875,1736639727.037
1.8167043422371287,1.4300120875399736,1.014190410673439,0.4852434535441211,0.9447686339958525,-0.41582167686653465,0.5289469571293178,1736639728.037
1.5381611075540558,1.1783038354640207,0.6793006092995116,0.37567434269632854,0.8026294927676921,-0.49900322616450904,0.3036262666031831,1736639729.036
1.9548581870796573,1.1506145624717363,1.0573652847241606,0.8160974437841609,0.33451711868757544,-0.09324927774757563,0.2412678409399998,1736639730.036
1.655131893565006,1.00231248745387,1.150383416945564,0.173483440248843,0.8288290472050271,0.14807092949169398,0.9768999766967211,1736639731.036
1.9292393050301173,1.3946966221822281,1.097385926436848,0.5596854740074991,0.8350111481747291,-0.2973106957453803,0.5377004524293488,1736639732.036
1.5139742666853795,1.2884871074963964,0.8591060897767744,0.565565961671754,0.7229211458246424,-0.429381017719622,0.2935401281050204,1736639733.036
1.568068456885691,1.0024113381009179,0.7145588576659366,0.2750706730937061,0.7273406650072118,-0.28785248043498124,0.43948818457223054,1736639734.036
1.836590274342368,1.2985085933865868,0.8607201951703787,0.37053193719589855,0.9279766561906881,-0.437788398216208,0.4901882579744801,1736639735.036
1.7949210006893792,1.207757813928141,0.8064393916663206,0.5389675684286571,0.6687902454994841,-0.40131842226182063,0.2674718232376635,1736639736.036
2.019777117852939,1.5763242398911477,1.3569754765511937,0.9750984955939804,0.6012257442971671,-0.21934876333995398,0.3818769809572131,1736639737.036
1.8254327135172426,1.1127168646163537,0.8240544829601271,0.41513503867946383,0.6975818259368898,-0.28866238165622654,0.40891944428066324,1736639738.036
1.4042555190417267,1.0930223623601352,0.7734701291251355,0.4089530680944001,0.6840692942657352,-0.3195522332349998,0.3645170610307354,1736639739.036
1.7095043738255824,1.5474827737906252,1.0378391521418253,0.3807454197352107,1.1667373540554145,-0.5096436216487997,0.6570937324066147,1736639740.036
1.6208245382886945,1.2927354320182096,0.7378643929957494,0.6397363834478881,0.6529990485703215,-0.5548710390224604,0.09812800954786123,1736639741.036
1.958269279445978,1.5022092817201196,1.2010545095435896,0.8254856200815951,0.6767236616385244,-0.30115477217653,0.3755688894619944,1736639742.036
1.7999481355014828,1.1978960887197598,0.8510348799030597,0.5217135535393768,0.6761825351803831,-0.3468612088167001,0.329321326363683,1736639743.036
1.7590589281008184,1.1764857401524822,1.019368063598792,0.5533209655620238,0.6231647745904583,-0.15711767655369,0.46604709803676836,1736639744.036
1.7532323949842594,1.4828134436236438,0.9376112975350113,0.32708967974534786,1.1557237638782958,-0.5452021460886325,0.6105216177896634,1736639745.036
1.835901003337125,1.7163152710985567,1.5412067932915545,1.0862074713387722,0.6301077997597845,-0.17510847780700226,0.45499932195278225,1736639746.036
1.465138666738819,1.0064072975418819,0.9238114479870535,0.39573024569723786,0.6106770518446439,-0.0825958495548283,0.5280812022898157,1736639747.036
1.779384050901994,1.3418033044445938,1.0074502046385065,0.5367168607002678,0.805086443744326,-0.33435309980608724,0.47073334393823885,1736639748.036
1.6698469548759942,1.3856663531075035,0.9284952776320341,0.446093920409806,0.9395724326976975,-0.45717107547546937,0.4824013572222281,1736639749.036
1.8167962943864275,1.3442084709437954,0.9203003368328373,0.7220483073751226,0.6221601635686728,-0.42390813411095807,0.1982520294577148,1736639750.036
1.4379835004820876,1.1428624999531105,0.8038044867553613,0.1280101804184571,1.0148523195346535,-0.3390580131977493,0.6757943063369042,1736639751.036
1.1608541065401332,0.7915160146186512,0.5360776177323288,0.21471109527038443,0.5768049193482667,-0.25543839688632247,0.3213665224619443,1736639752.036
1.5642670991950847,1.4149951868064516,0.9051909303474188,0.5019221571926985,0.913073029613753,-0.5098042564590328,0.4032687731547202,1736639753.036
1.6741727193205636,1.09036929894716,0.8275706387838153,0.2841459818057093,0.8062233171414508,-0.2627986601633448,0.5434246569781059,1736639754.036
1.1095621368340838,0.7993179607625867,0.7337466990785793,0.38006213356610336,0.41925582719648324,-0.0655712616840074,0.3536845655124759,1736639755.035
1.5798570731275505,0.9546242256104325,0.8422649285337364,0.2968423962464272,0.6577818293640053,-0.11235929707669612,0.5454225322873091,1736639756.035
1.1798036642966299,0.9211493107415115,0.6508954699635665,0.23469705204098779,0.6864522587005236,-0.27025384077794506,0.4161984179225787,1736639757.035
1.577346435600989,1.120806843045729,0.618529984528324,0.3708721566926438,0.7499346863530852,-0.5022768585174051,0.2476578278356801,1736639758.035
2.0550688108825637,1.4385389575727165,1.2253290559360634,0.7900932473525736,0.6484457102201429,-0.21320990163665296,0.43523580858348987,1736639759.035
1.7039330334202265,1.5100374641054772,1.060716125835125,0.38244551484855427,1.1275919492569229,-0.44932133827035237,0.6782706109865706,1736639760.035
1.4392546104577308,1.0315469730169649,0.44987604149213806,0.12661876689491078,0.904928206122054,-0.5816709315248267,0.3232572745972273,1736639761.035
1.1554858594143516,0.8156906412260462,0.5937141089194528,0.29770409648647006,0.5179865447395762,-0.22197653230659345,0.2960100124329827,1736639762.035
1.5414931032326393,1.1355606545305341,0.5322714219268817,0.24582054900872155,0.8897401055218125,-0.6032892326036524,0.2864508729181601,1736639763.035
1.8375907529515592,1.3768757847957005,0.8588305481596424,0.4182128138957662,0.9586629708999342,-0.5180452366360582,0.4406177342638761,1736639764.035
1.921425994760509,1.4069445389779531,1.4567207489585101,0.6524427718683773,0.7545017671095758,0.04977620998055695,0.8042779770901328,1736639765.035
1.4740650361451497,1.061145717376465,0.7692207924438766,0.2340725735241623,0.8270731438523026,-0.29192492493258826,0.5351482189197144,1736639766.035
1.7504831590315506,1.1793150217677837,0.7408367729405713,0.45097338858161845,0.7283416331861652,-0.4384782488272123,0.2898633843589528,1736639767.035
2.0061301525618496,1.5389575626491678,1.2936835758128562,0.8686066523529516,0.6703509102962162,-0.24527398683631174,0.4250769234599045,1736639768.035
1.8275377893376052,1.3649697817599369,0.8126940619119924,0.7579623078965998,0.6070074738633372,-0.5522757198479445,0.05473175401539265,1736639769.035
1.9358554501686993,1.8140680410933931,1.4491575340217147,0.860614346870682,0.9534536942227112,-0.3649105070716785,0.5885431871510327,1736639770.035
1.5819871935524052,1.2918588417177708,0.9576743200448257,0.3846879418048039,0.9071708999129668,-0.3341845216729452,0.5729863782400216,1736639771.035
1.6414272152218194,1.125047388617246,0.6028890187751316,0.25525916138538535,0.8697882272318608,-0.5221583698421146,0.34762985738974617,1736639772.035
1.3581064512918195,0.968858651106849,0.6275362086523013,0.3256218673458299,0.6432367837610191,-0.3413224424545477,0.3019143413064713,1736639773.035
1.6342067303484387,1.0988420181977168,0.8064536743847776,0.38678198756157356,0.7120600306361431,-0.2923883438129391,0.419671686823204,1736639774.035
1.6809567132087602,1.3231811175283068,1.0334569849261748,0.2998211948205098,1.023359922707797,-0.28972413260213215,0.7336357901056649,1736639775.035
1.7059517420345345,1.1534414408328855,0.9053241540449983,0.4696005757501052,0.6838408650827803,-0.2481172867878872,0.43572357829489317,1736639776.035
1.2664049392962275,0.9600978452578462,0.6592225032485831,0.12217973093017451,0.8379181143276717,-0.30087534200926314,0.5370427723184087,1736639777.035
1.460666485994415,1.1334499175895292,0.8978143525476755,0.3836421763143683,0.7498077412751609,-0.23563556504185365,0.5141721762333072,1736639778.035
1.8175837702417295,1.5095833892055774,1.2142318193790897,0.49858142472919886,1.0110019644763786,-0.2953515698264879,0.7156503946498908,1736639779.035
1.9420488035291266,1.4732424611028807,1.1706969819721726,0.5774674447705395,0.8957750163323412,-0.30254547913070806,0.5932295372016332,1736639780.034
1.9544088203349663,1.2256345605952799,0.8762771746799698,0.4852275555272158,0.740407005068064,-0.3493573859153101,0.39104961915275405,1736639781.034
1.969408427308419,1.3062705268739578,1.0560602971848343,0.5510524005018425,0.7552181263721155,-0.25021022968912365,0.5050078966829918,1736639782.034
1.7450028382067617,1.2821689877104077,0.7760305277891717,0.3804152855504214,0.9017537021599863,-0.506138459921236,0.3956152422387503,1736639783.034
1.6120056199651998,1.2429584770482969,0.8286627448626451,0.35636426636090746,0.8865942106873893,-0.4142957321856517,0.4722984785017376,1736639784.034
1.3413484247473768,1.0801730483864183,0.7638895432434429,0.36301522586544055,0.7171578225209777,-0.31628350514297526,0.40087431737800244,1736639785.034
1.8474505826072611,1.1989252284698957,0.7795938895066069,0.30640190606148493,0.8925233224084107,-0.4193313389632887,0.4731919834451219,1736639786.034
1.98929511148347,1.435358389953437,1.1235610795909543,0.7230339351131274,0.7123244548403096,-0.31179731036248265,0.40052714447782684,1736639787.034
